date,national_avg_price_per_gallon,total_gallons_purchased,n_transactions,fuel_price_usd_per_barrel,fuel_price_rolling_7d,fuel_price_dod_pct_change,fuel_price_yoy_pct_change,day_of_week,week_of_year,month,is_month_end,is_quarter_end,is_us_holiday
2023-09-19,3.844923390662504,22164.4,177.0,79.25,3.8512819862147603,-0.19899248873592734,-9.92230384166487,Tuesday,38,9,0,0,0
2023-09-20,3.8814774358257864,23619.3,193.0,79.25,3.8505884569325795,0.9507093236774233,-7.087024751690219,Wednesday,38,9,0,0,0
2023-09-21,3.8639208048699336,20435.6,172.0,79.25,3.8562837987201464,-0.45231825370942724,-6.859769776410419,Thursday,38,9,0,0,0
2023-09-22,3.8183809827018993,23557.5,185.0,79.25,3.8545685124969666,-1.1785909822643825,-7.265979641729004,Friday,38,9,0,0,0
2023-09-23,3.8739978673398334,18380.8,147.0,79.25,3.860853658773668,1.4565567157884596,-7.145739636283865,Saturday,38,9,0,0,0
2023-09-24,3.8289211192447157,21925.5,179.0,79.25,3.8520301936487473,-1.1635718355743618,-9.440308257518815,Sunday,38,9,0,0,0
2023-09-25,3.8636413725427103,24864.800000000003,196.0,79.25,3.853608996169626,0.9067894640995666,-7.9687289028247505,Monday,39,9,0,0,0
2023-09-26,3.8652977345483426,24427.8,198.0,79.25,3.8565196167247455,0.04287049044984226,-8.61403049258217,Tuesday,39,9,0,0,0
2023-09-27,3.7875278109948116,20989.9,176.0,79.25,3.843098241748892,-2.0120034443509294,-10.458059778266193,Wednesday,39,9,0,0,0
2023-09-28,3.8412031918267293,23334.600000000002,187.0,79.25,3.839852868457006,1.4171613651549508,-7.770861906584758,Thursday,39,9,0,0,0
2023-09-29,3.854796792922312,20616.899999999998,162.0,79.25,3.845055127059922,0.35388914401890403,-8.87053289898475,Friday,39,9,0,0,0
2023-09-30,3.8498212623868158,25036.7,195.0,79.25,3.841601326352348,-0.12907374377377767,-8.391551865595181,Saturday,39,9,1,1,0
2023-10-01,3.852577840911702,21752.700000000004,174.0,79.25,3.8449808580190603,0.07160276638862317,-7.902348028183315,Sunday,39,10,0,0,0
2023-10-02,3.884866041321808,22835.4,182.0,79.25,3.848012953558932,0.8380933946934732,-7.264554022962011,Monday,40,10,0,0,0
2023-10-03,3.8368273902282515,19636.2,161.0,79.25,3.843945761513204,-1.2365587534444722,-8.266535986901491,Tuesday,40,10,0,0,0
2023-10-04,3.8899497131524905,19766.6,159.0,79.25,3.858577461821444,1.3845377318649321,-6.953724633927372,Wednesday,40,10,0,0,0
2023-10-05,3.865489648994294,21432.7,177.0,79.25,3.862046955702525,-0.6288015517396883,-7.346275591440676,Thursday,40,10,0,0,0
2023-10-06,3.865055568621368,19984.3,162.0,79.25,3.863512495088105,-0.011229634854637016,-8.812301332323003,Friday,40,10,0,0,0
2023-10-07,3.8295258096387093,20141.700000000004,158.0,79.25,3.860613144695517,-0.9192560974053965,-7.725819261023981,Saturday,40,10,0,0,0
2023-10-08,3.864072080084777,21137.600000000002,166.0,79.25,3.8622551788631,0.902103084384942,-8.823789851404095,Sunday,40,10,0,0,0
2023-10-09,3.8280349631309005,17996.1,140.0,79.25,3.8541364534072557,-0.9326202049803944,-9.487583679200318,Monday,41,10,0,0,1
2023-10-10,3.838012333921983,21631.4,169.0,79.25,3.854305731077789,0.26063948963837014,-9.756023025967163,Tuesday,41,10,0,0,0
2023-10-11,3.8382371467994485,20002.799999999996,162.0,79.25,3.846918221598783,0.005857534002129405,-9.194124703956053,Wednesday,41,10,0,0,0
2023-10-12,3.8500660116458447,21587.1,180.0,79.25,3.844714844834719,0.3081848357457506,-6.590926477354808,Thursday,41,10,0,0,0
2023-10-13,3.795807484269787,22647.5,179.0,79.25,3.8348222613559213,-1.409288235888273,-10.480566738570529,Friday,41,10,0,0,0
2023-10-14,3.86775781420765,22875.0,183.0,79.25,3.8402839762943417,1.895521051476723,-6.589493471820029,Saturday,41,10,0,0,0
2023-10-15,3.849930949419132,18971.600000000002,155.0,79.25,3.838263814770678,-0.4609095410015973,-8.499454374377535,Sunday,41,10,0,0,0
2023-10-16,3.846362230846552,22185.3,168.0,79.25,3.840881995872914,-0.09269565141468705,-9.304079284641077,Monday,42,10,0,0,0
2023-10-17,3.824871372261755,22934.4,186.0,79.25,3.8390047156357383,-0.5587320510909599,-9.000778492793849,Tuesday,42,10,0,0,0
2023-10-18,3.836430055037864,24746.6,195.0,79.25,3.838746559669798,0.30219794735930616,-8.776248810237576,Wednesday,42,10,0,0,0
2023-10-19,3.8732600186657864,28179.9,234.0,79.25,3.842059989244075,0.9600061280814476,-7.731442168728497,Thursday,42,10,0,0,0
2023-10-20,3.893034000233623,24826.300000000003,206.0,79.25,3.855949491524623,0.5105255385009722,-8.25210649013881,Friday,42,10,0,0,0
2023-10-21,3.8464634192964637,23541.1,194.0,79.25,3.8529074351087393,-1.1962541538133142,-7.129630573733103,Saturday,42,10,0,0,0
2023-10-22,3.829620777419974,21923.799999999996,179.0,79.25,3.8500059819660026,-0.43787344478555257,-9.586141104155566,Sunday,42,10,0,0,0
2023-10-23,3.870281628449327,25341.9,208.0,79.25,3.853423038766399,1.0617461464878186,-8.021882944115234,Monday,43,10,0,0,0
2023-10-24,3.84121596506994,21253.9,168.0,79.25,3.8557579805961395,-0.7509960816735828,-6.756627659285419,Tuesday,43,10,0,0,0
2023-10-25,3.8936482364116443,23897.300000000003,195.0,79.25,3.86393200650668,1.3649914979656508,-7.868565518319571,Wednesday,43,10,0,0,0
2023-10-26,3.8500691277876533,23290.199999999997,174.0,79.25,3.8606190220955177,-1.1192358933829416,-8.276162924780362,Thursday,43,10,0,0,0
2023-10-27,3.899615695202514,20556.6,156.0,79.25,3.861559264233931,1.2869007223081042,-7.847613662854791,Friday,43,10,0,0,0
2023-10-28,3.8735233041659223,19599.5,154.0,79.25,3.8654249620724253,-0.669101600670341,-8.701039755732076,Saturday,43,10,0,0,0
2023-10-29,3.8325901437687393,19510.5,157.0,79.25,3.8658491572651057,-1.0567423294745582,-8.435065344669358,Sunday,43,10,0,0,0
2023-10-30,3.8432580864560237,21613.300000000003,167.0,79.25,3.8619886512660626,0.2783481219516437,-9.616687993177953,Monday,44,10,0,0,0
2023-10-31,3.832783630857908,19847.1,155.0,79.25,3.860784032092915,-0.272541041025276,-9.62944406493772,Tuesday,44,10,1,0,0
2023-11-01,3.8216706864242096,23052.8,188.0,79.25,3.8505015249518526,-0.28994447649556276,-9.686624256791243,Wednesday,44,11,0,0,0
2023-11-02,3.8165787610702444,21329.7,177.0,79.25,3.8457171868493663,-0.1332382031778212,-10.089900822086673,Thursday,44,11,0,0,0
2023-11-03,3.8900902006504268,24445.5,201.0,79.25,3.844356401913354,1.9261082813228247,-7.382635206049248,Friday,44,11,0,0,0
2023-11-04,3.8270665275551154,23578.199999999997,183.0,79.25,3.8377197195403814,-1.6201082711340131,-8.722785144084611,Saturday,44,11,0,0,0
2023-11-05,3.9005595460137306,22679.100000000002,178.0,79.25,3.8474296341468084,1.9203485993635194,-6.41230555662462,Sunday,44,11,0,0,0
2023-11-06,3.820286776420606,19959.8,153.0,79.25,3.8441480184274632,-2.057980878029697,-7.73667523736945,Monday,45,11,0,0,0
2023-11-07,3.8772954610251236,20694.100000000002,163.0,79.25,3.850506851308494,1.4922619149008387,-7.411251788072038,Tuesday,45,11,0,0,0
2023-11-08,3.8597402989126337,19892.1,153.0,79.25,3.8559453673782684,-0.4527682321080695,-7.982635432391872,Wednesday,45,11,0,0,0
2023-11-09,3.8211887531142485,21072.5,168.0,79.25,3.8566039376702688,-0.9988119099423876,-7.177210652919019,Thursday,45,11,0,0,0
2023-11-10,3.871770490301792,24019.899999999998,191.0,79.25,3.8539868361918925,1.32371731562122,-8.199952021170775,Friday,45,11,0,0,1
2023-11-11,3.9108081744563616,22758.7,187.0,79.25,3.8659499286063563,1.0082644168179167,-6.501626423696627,Saturday,45,11,0,0,1
2023-11-12,3.8563929361160754,23109.100000000002,184.0,79.25,3.8596404129066917,-1.3914064795021663,-7.346614436510357,Sunday,45,11,0,0,0
2023-11-13,3.8177002549547385,22513.800000000003,182.0,79.25,3.8592709098401388,-1.0033386587494864,-8.811490439312063,Monday,46,11,0,0,0
2023-11-14,3.8246756005514007,22125.5,184.0,79.25,3.8517537869153213,0.18271066691548654,-8.671420670264208,Tuesday,46,11,0,0,0
2023-11-15,3.8573844297962174,23211.0,179.0,79.25,3.8514172341844044,0.8552053209454291,-8.0703724735797,Wednesday,46,11,0,0,0
2023-11-16,3.9041040004601792,22599.9,186.0,79.25,3.863262269519538,1.2111722726694918,-5.599289471851298,Thursday,46,11,0,0,0
2023-11-17,3.840049236674244,25428.2,203.0,79.25,3.8587306618584596,-1.6407033157514572,-8.063442782589602,Friday,46,11,0,0,0
2023-11-18,3.8361152097112776,21484.3,174.0,79.25,3.8480602383234475,-0.10244730524271439,-10.148693160548595,Saturday,46,11,0,0,0
2023-11-19,3.8596395793499045,20920.0,174.0,79.25,3.848524044499709,0.6132341797001839,-7.571327222480662,Sunday,46,11,0,0,0
2023-11-20,3.8570580695497094,21532.800000000003,172.0,79.25,3.8541465894418474,-0.06688473747670232,-7.256049458042213,Monday,47,11,0,0,0
2023-11-21,3.8738856510879427,24141.9,197.0,79.25,3.861176596661353,0.4362802227708684,-8.108099432874138,Tuesday,47,11,0,0,0
2023-11-22,3.8700899477048227,21512.5,174.0,79.25,3.8629916706482974,-0.09798181270668227,-9.092243997038874,Wednesday,47,11,0,0,0
2023-11-23,3.853481938466163,22628.199999999997,183.0,79.25,3.855759947506295,-0.4291375514026252,-9.002276203025394,Thursday,47,11,0,0,1
2023-11-24,3.8107001844787427,23959.4,184.0,79.25,3.85156722576408,-1.110210315516591,-9.243555452465591,Friday,47,11,0,0,0
2023-11-25,3.840887444494498,21754.6,180.0,79.25,3.8522489735902545,0.7921709542700439,-8.223766287118528,Saturday,47,11,0,0,0
2023-11-26,3.880812302292826,21654.5,172.0,79.25,3.8552736482963863,1.0394696115231472,-6.801966222924127,Sunday,47,11,0,0,0
2023-11-27,3.820303011954396,23121.200000000004,183.0,79.25,3.85002292578277,-1.5591913657529988,-8.958892227240655,Monday,48,11,0,0,0
2023-11-28,3.825973240675978,22160.5,176.0,79.25,3.843178295723918,0.14842353352177984,-8.465126245908007,Tuesday,48,11,0,0,0
2023-11-29,3.8148249617169068,26317.1,203.0,79.25,3.8352832977256446,-0.29138413307621125,-8.692651037058418,Wednesday,48,11,0,0,0
2023-11-30,3.822562014725726,21418.299999999996,169.0,79.25,3.8308661657627248,0.20281541319624452,-9.242941000886262,Thursday,48,11,1,0,0
2023-12-01,3.8539068417642386,21915.399999999998,174.0,79.25,3.8370385453749387,0.8199952523402443,-6.816935806204183,Friday,48,12,0,0,0
2023-12-02,3.824961035847021,20852.5,166.0,79.25,3.834763344139585,-0.7510769488129787,-9.374545220531216,Saturday,48,12,0,0,0
2023-12-03,3.848314194912414,22372.1,180.0,79.25,3.830120757370954,0.6105463257411126,-7.862993233275439,Sunday,48,12,0,0,0
2023-12-04,3.8457909622619058,21850.6,179.0,79.25,3.8337618931291706,-0.06556722041677343,-8.264915293535047,Monday,49,12,0,0,0
2023-12-05,3.8462095291390206,25017.999999999996,194.0,79.25,3.836652791481033,0.010883765686231506,-8.634924158937762,Tuesday,49,12,0,0,0
2023-12-06,3.899039038323264,25172.699999999997,203.0,79.25,3.84868337385337,1.3735473531539366,-7.840163292064006,Wednesday,49,12,0,0,0
2023-12-07,3.8229329480829204,21804.0,177.0,79.25,3.848736364332969,-1.9519191650123058,-8.319196342107793,Thursday,49,12,0,0,0
2023-12-08,3.8098449479505136,25081.9,203.0,79.25,3.8424418080738656,-0.3423549486780808,-9.260788591326008,Friday,49,12,0,0,0
2023-12-09,3.8468089143609507,25823.5,210.0,79.25,3.8455629335758554,0.9702223296599533,-8.694994673530632,Saturday,49,12,0,0,0
2023-12-10,3.8280796390741467,20392.0,157.0,79.25,3.8426722827418174,-0.4868782334595201,-9.962234216704314,Sunday,49,12,0,0,0
2023-12-11,3.8109247115042457,21638.1,171.0,79.25,3.8376913897764378,-0.44813403030585786,-9.990278071911574,Monday,50,12,0,0,0
2023-12-12,3.8115402772413196,20970.9,169.0,79.25,3.8327386395053376,0.016152660670920582,-8.085249235697356,Tuesday,50,12,0,0,0
2023-12-13,3.8550391107086095,22525.8,184.0,79.25,3.8264529355603867,1.1412402940360167,-8.142053073327338,Wednesday,50,12,0,0,0
2023-12-14,3.886603727399699,20834.9,169.0,79.25,3.8355487611770696,0.8187884943477997,-6.728619005096315,Thursday,50,12,0,0,0
2023-12-15,3.8804377734024236,24277.4,190.0,79.25,3.845633450527342,-0.158646325423073,-6.657934435346958,Friday,50,12,0,0,0
2023-12-16,3.8302104519162814,20798.1,173.0,79.25,3.843262241606675,-1.2943725532828743,-8.349009808409303,Saturday,50,12,0,0,0
2023-12-17,3.8597453128497063,17425.300000000003,146.0,79.25,3.847785909288898,0.7711028233095663,-7.945795777807585,Sunday,50,12,0,0,0
2023-12-18,3.7900690185617782,24442.700000000004,194.0,79.25,3.844806524582831,-1.8052044536711942,-9.718065318652435,Monday,51,12,0,0,0
2023-12-19,3.835756190753822,19210.1,158.0,79.25,3.848265940798903,1.2054443327625952,-9.027495296513322,Tuesday,51,12,0,0,0
2023-12-20,3.818038779155557,19314.5,157.0,79.25,3.842980179148467,-0.4619014013709566,-7.644795383574554,Wednesday,51,12,0,0,0
2023-12-21,3.84276108346313,18426.100000000002,150.0,79.25,3.8367169443003855,0.6475131798698186,-9.539554339634737,Thursday,51,12,0,0,0
2023-12-22,3.8712228530983768,19214.9,160.0,79.25,3.8354005271140927,0.7406593596913646,-7.965519938563159,Friday,51,12,0,0,0
2023-12-23,3.8333668768376863,19079.7,150.0,79.25,3.835851444960008,-0.9778816073683805,-9.680318119463882,Saturday,51,12,0,0,0
2023-12-24,3.875272524789583,18677.200000000004,158.0,79.25,3.838069618094276,1.0931812502764426,-8.343022016323065,Sunday,51,12,0,0,0
2023-12-25,3.857551147206321,20279.699999999997,166.0,79.25,3.847709922186354,-0.45729371211704617,-9.453887541567907,Monday,52,12,0,0,1
2023-12-26,3.843164110962235,22166.1,177.0,79.25,3.848768196501841,-0.37295775726797764,-7.339298579085318,Tuesday,52,12,0,0,0
2023-12-27,3.860471828537703,24737.8,187.0,79.25,3.8548300606992902,0.4503507286118591,-7.894603988964166,Wednesday,52,12,0,0,0
2023-12-28,3.818794558933069,22554.399999999994,174.0,79.25,3.8514062714807102,-1.07959004639131,-8.615352478098881,Thursday,52,12,0,0,0
2023-12-29,3.9137123571085235,19140.4,155.0,79.25,3.8574762006250176,2.4855434538477272,-7.069910513137523,Friday,52,12,0,0,0
2023-12-30,3.868469283233817,20013.5,158.0,79.25,3.862490830110179,-1.156014283791984,-8.312266687640102,Saturday,52,12,0,0,0
2023-12-31,3.8631926664824245,19177.7,154.0,79.25,3.860765136066299,-0.13640063717867967,-7.753183029025623,Sunday,52,12,1,1,0
2024-01-01,3.6458739280163983,19368.3,158.0,79.25,3.8305255333248813,-5.625366302631307,-5.249162599014889,Monday,1,1,0,0,1
2024-01-02,3.6517478512833557,20430.800000000003,163.0,79.25,3.803180353370756,0.16111152999065403,-5.16609723850372,Tuesday,1,1,0,0,0
2024-01-03,3.6440327202814955,22053.600000000002,183.0,79.25,3.7722604807627262,-0.21127228155002342,-5.2911018865974935,Wednesday,1,1,0,0,0
2024-01-04,3.6855379959378207,24715.800000000003,195.0,79.25,3.753223828906262,1.1389929466143478,-4.776893053983001,Thursday,1,1,0,0,0
2024-01-05,3.678002209412515,19100.100000000002,155.0,79.25,3.7195509506639755,-0.20446910420165443,-4.489831247379817,Friday,1,1,0,0,0
2024-01-06,3.680694172910714,22608.199999999997,180.0,79.25,3.6927259349035317,0.07319091574522485,-4.841031420604924,Saturday,1,1,0,0,0
2024-01-07,3.631812664247278,15982.0,124.0,79.25,3.6596716488699395,-1.3280513502913593,-4.782164706972503,Sunday,1,1,0,0,0
2024-01-08,3.615640875249511,21141.4,163.0,79.25,3.6553526413318127,-0.4452814749220768,-6.670399638245417,Monday,2,1,0,0,0
2024-01-09,3.6807905251014437,22450.899999999998,178.0,79.25,3.659501594734397,1.8018838734208176,-4.762889450379237,Tuesday,2,1,0,0,0
2024-01-10,3.6359011387141575,23544.1,183.0,79.25,3.6583399402247774,-1.2195583008910549,-6.284203488531704,Wednesday,2,1,0,0,0
2024-01-11,3.6334824140255115,24036.2,194.0,79.25,3.650903428523019,-0.06652338983841322,-6.30770438891064,Thursday,2,1,0,0,0
2024-01-12,3.6260683904657625,23746.0,199.0,79.25,3.6434843115306252,-0.20404732196116493,-5.703042351037901,Friday,2,1,0,0,0
2024-01-13,3.6436538469974606,22795.699999999997,184.0,79.25,3.6381928364001612,0.4849731069037855,-5.155455907779494,Saturday,2,1,0,0,0
2024-01-14,3.644885194131413,21279.4,172.0,79.25,3.640060340669323,0.03379429511305432,-5.3172290354206675,Sunday,2,1,0,0,0
2024-01-15,3.660956812792479,19061.199999999997,155.0,79.25,3.646534046032604,0.4409362107465675,-4.81711304455864,Monday,3,1,0,0,1
2024-01-16,3.6445627591405954,23346.4,195.0,79.25,3.64135865089534,-0.4478078953184639,-5.009302402510974,Tuesday,3,1,0,0,0
2024-01-17,3.659783964874864,23162.9,192.0,79.25,3.644770483204012,0.41764147691225606,-5.3757731244913565,Wednesday,3,1,0,0,0
2024-01-18,3.6499117999592925,26530.6,205.0,79.25,3.6471175383374095,-0.2697472039421056,-6.0447408660526225,Thursday,3,1,0,0,0
2024-01-19,3.6376462373933283,25780.0,198.0,79.25,3.648771516469919,-0.33605093049374757,-5.523771446908199,Friday,3,1,0,0,0
2024-01-20,3.6602488967872056,20032.399999999998,162.0,79.25,3.6511422378684544,0.6213539722893513,-4.6384250420273165,Saturday,3,1,0,0,0
2024-01-21,3.6307081807081802,21621.600000000002,168.0,79.25,3.6491169502365635,-0.8070685057771532,-5.923308120901593,Sunday,3,1,0,0,0
2024-01-22,3.6285415593166594,20183.2,168.0,79.25,3.6444861997400184,-0.05967489766963707,-6.115368469312399,Monday,4,1,0,0,0
2024-01-23,3.610089331032383,19702.0,158.0,79.25,3.6395614242959873,-0.5085301623981242,-6.739022732812272,Tuesday,4,1,0,0,0
2024-01-24,3.6850148168415777,21563.300000000003,168.0,79.25,3.6431658317198043,2.0754468640189483,-3.5843689443859406,Wednesday,4,1,0,0,0
2024-01-25,3.6695898884613523,24637.199999999997,197.0,79.25,3.645976987220098,-0.4185852471943696,-3.6871826990770407,Thursday,4,1,0,0,0
2024-01-26,3.6874208137059616,23394.2,175.0,79.25,3.6530876409790456,0.48591057275029215,-2.7985303594613486,Friday,4,1,0,0,0
2024-01-27,3.6605450125804935,23449.0,189.0,79.25,3.6531299432352298,-0.7288509362851192,-4.321445935189483,Saturday,4,1,0,0,0
2024-01-28,3.690448656390892,24575.600000000002,202.0,79.25,3.661664296904189,0.8169178006997901,-4.500699185483437,Sunday,4,1,0,0,0
2024-01-29,3.6724510560345793,22163.100000000002,176.0,79.25,3.667937082149606,-0.4876805513916449,-3.932121689323964,Monday,5,1,0,0,0
2024-01-30,3.606342312354419,26316.899999999998,206.0,79.25,3.667401793767039,-1.800125928745333,-6.165902194368844,Tuesday,5,1,0,0,0
2024-01-31,3.6627085691071075,20676.6,165.0,79.25,3.664215186947829,1.5629757763036434,-6.451553065949744,Wednesday,5,1,1,0,0
2024-02-01,3.659099098258126,21425.199999999997,171.0,79.25,3.6627165026330823,-0.0985464931451352,-5.057406922269447,Thursday,5,2,0,0,0
2024-02-02,3.6544955337213785,23072.9,184.0,79.25,3.6580128912067136,-0.12581142005525514,-4.678985897463573,Friday,5,2,0,0,0
2024-02-03,3.655105350024612,20721.4,167.0,79.25,3.6572357965558733,0.016686743699811935,-4.83401836179238,Saturday,5,2,0,0,0
2024-02-04,3.6183148403256107,19962.5,162.0,79.25,3.6469309656894042,-1.0065512803551169,-5.03733108482507,Sunday,5,2,0,0,0
2024-02-05,3.6518823143061865,20097.6,162.0,79.25,3.6439925740139203,0.9277101485606343,-4.379828377141948,Monday,6,2,0,0,0
2024-02-06,3.6523056597521655,23539.9,194.0,79.25,3.6505587664993127,0.011592527073522874,-5.0695607786392145,Tuesday,6,2,0,0,0
2024-02-07,3.6472714922848204,23408.4,198.0,79.25,3.648353469810414,-0.13783532749793714,-5.000226427832288,Wednesday,6,2,0,0,0
2024-02-08,3.6428175028564116,22668.300000000003,186.0,79.25,3.646027527610169,-0.12211839556859339,-4.036614577038522,Thursday,6,2,0,0,0
2024-02-09,3.6416188669759366,21879.5,178.0,79.25,3.644188003789392,-0.032904088100349504,-4.957099871719894,Friday,6,2,0,0,0
2024-02-10,3.6360535595733863,23196.6,188.0,79.25,3.6414663194392167,-0.15282509251639542,-5.692661329894266,Saturday,6,2,0,0,0
2024-02-11,3.636071540264061,22063.1,176.0,79.25,3.6440029908589957,0.0004945111610643593,-5.833742588939117,Sunday,6,2,0,0,0
2024-02-12,3.6579901925586777,23675.899999999998,181.0,79.25,3.6448755448950654,0.6028113597848828,-3.530493957253522,Monday,7,2,0,0,0
2024-02-13,3.6596012943949505,25031.0,197.0,79.25,3.6459177784154635,0.0440433612848512,-4.434980926096543,Tuesday,7,2,0,0,0
2024-02-14,3.6600672274126382,25763.299999999996,204.0,79.25,3.6477457405765805,0.012731797269860401,-4.661435281338733,Wednesday,7,2,0,0,0
2024-02-15,3.677963893111781,21641.300000000003,185.0,79.25,3.652766653470205,0.48897095564537363,-4.217065650457908,Thursday,7,2,0,0,0
2024-02-16,3.6610936598499895,20278.700000000004,169.0,79.25,3.655548766737926,-0.4586840369310563,-4.172614444494105,Friday,7,2,0,0,0
2024-02-17,3.6394066171896973,23472.199999999997,190.0,79.25,3.6560277749688277,-0.5923651420920217,-5.391761442780252,Saturday,7,2,0,0,0
2024-02-18,3.638099911802619,22109.5,173.0,79.25,3.656317542331479,-0.03590435267404324,-6.586113410445204,Sunday,7,2,0,0,0
2024-02-19,3.6673865437256876,20823.0,174.0,79.25,3.6576598782124807,0.8049980108588484,-5.735588453655915,Monday,8,2,0,0,1
2024-02-20,3.6320033616879015,21536.8,170.0,79.25,3.653717316397188,-0.9648064532036038,-5.54248935552526,Tuesday,8,2,0,0,0
2024-02-21,3.6179359647784484,22940.500000000004,190.0,79.25,3.6476985645923032,-0.3873178383545173,-6.5124948522879205,Wednesday,8,2,0,0,0
2024-02-22,3.6758685724293088,22269.3,184.0,79.25,3.6473992330662357,1.6012612775585078,-4.355500256908218,Thursday,8,2,0,0,0
2024-02-23,3.661195492834482,22852.5,189.0,79.25,3.6474137806354494,-0.39917312890024315,-3.912815246224788,Friday,8,2,0,0,0
2024-02-24,3.6298543542916524,21552.300000000003,175.0,79.25,3.646049171650014,-0.8560356474864306,-5.956335786838718,Saturday,8,2,0,0,0
2024-02-25,3.6456947427026174,18859.5,155.0,79.25,3.647134147492871,0.43639184564627787,-3.3535215045274347,Sunday,8,2,0,0,0
2024-02-26,3.654970268813767,21896.199999999997,178.0,79.25,3.6453603939340256,0.2544241020100646,-5.081180770355431,Monday,9,2,0,0,0
2024-02-27,3.645670745094908,20040.4,163.0,79.25,3.6473128772778836,-0.2544350031574161,-5.24907548277157,Tuesday,9,2,0,0,0
2024-02-28,3.643787527600313,25497.9,199.0,79.25,3.651005957681007,-0.051656269209965355,-5.0327624194131175,Wednesday,9,2,0,0,0
2024-02-29,3.657504503041677,26482.1,208.0,79.25,3.64838251919706,0.37644827909046885,-5.759977213266376,Thursday,9,2,1,0,0
2024-03-01,3.6373062019814664,22478.3,181.0,79.25,3.6449697633609146,-0.5522426846887862,-6.48536016976845,Friday,9,3,0,0,0
2024-03-02,3.6732364721155704,18101.5,143.0,79.25,3.651167208764331,0.9878263786131214,-4.1345853782626785,Saturday,9,3,0,0,0
2024-03-03,3.687847286818187,22038.7,183.0,79.25,3.6571890007808414,0.3977640648384906,-4.8938402026145305,Sunday,9,3,0,0,0
2024-03-04,3.6412352980658,25328.3,208.0,79.25,3.6552268621025603,-1.2639348955418184,-4.288148076418508,Monday,10,3,0,0,0
2024-03-05,3.671994513975505,20925.899999999998,166.0,79.25,3.6589874005140746,0.8447467244438789,-4.808675653655126,Tuesday,10,3,0,0,0
2024-03-06,3.677636019391216,24031.5,197.0,79.25,3.6638228993413464,0.15363599793625227,-5.3958693175415124,Wednesday,10,3,0,0,0
2024-03-07,3.624936720769476,22321.699999999997,177.0,79.25,3.6591703590167457,-1.432966675980718,-4.82680660223942,Thursday,10,3,0,0,0
2024-03-08,3.62686226385355,22205.5,186.0,79.25,3.6576783678556146,0.05311935717502436,-7.088324884242869,Friday,10,3,0,0,0
2024-03-09,3.6342168778553563,20881.800000000003,162.0,79.25,3.652104140104156,0.20278172885428436,-5.390195472554815,Saturday,10,3,0,0,0
2024-03-10,3.6197893935882237,22867.300000000003,174.0,79.25,3.642381583928447,-0.39699018391127217,-7.226394915039592,Sunday,10,3,0,0,0
2024-03-11,3.631881542921565,24836.0,189.0,79.25,3.641045333193556,0.3340567093422786,-6.43704938317895,Monday,11,3,0,0,0
2024-03-12,3.6646573676680974,27960.0,220.0,79.25,3.639997169435355,0.9024475154045586,-5.207783308502045,Tuesday,11,3,0,0,0
2024-03-13,3.660490440044399,22343.199999999997,187.0,79.25,3.6375478009572384,-0.11370579035469008,-5.812427984517942,Wednesday,11,3,0,0,0
2024-03-14,3.673818067184038,21570.6,179.0,79.25,3.6445308504450327,0.3640940294185713,-4.589393869076874,Thursday,11,3,0,0,0
2024-03-15,3.638040298992524,22769.800000000003,181.0,79.25,3.6461277126077434,-0.9738579193971253,-5.073173632668604,Friday,11,3,0,0,0
2024-03-16,3.656230394941587,24292.199999999997,200.0,79.25,3.6492725007629194,0.4999970988254443,-5.72605866049064,Saturday,11,3,0,0,0
2024-03-17,3.6420781138343745,21130.699999999997,181.0,79.25,3.6524566036552266,-0.38707301177716147,-5.250410082399548,Sunday,11,3,0,0,0
2024-03-18,3.615850427236434,22493.4,187.0,79.25,3.6501664442716364,-0.7201297110656535,-6.5448812642240455,Monday,12,3,0,0,0
2024-03-19,3.576481167895495,19015.4,156.0,79.25,3.6375698443041213,-1.0887966782140435,-7.351728789487089,Tuesday,12,3,0,0,0
2024-03-20,3.6841615417363927,23723.9,184.0,79.25,3.6409514302601207,3.0107910201652155,-5.013701116469626,Wednesday,12,3,0,0,0
2024-03-21,3.6365430649436403,21806.600000000002,178.0,79.25,3.635626429940064,-1.2925186980348613,-5.735736232569089,Thursday,12,3,0,0,0
2024-03-22,3.6214527852862863,24749.699999999997,195.0,79.25,3.6332567851248867,-0.414962215154957,-6.064513496674772,Friday,12,3,0,0,0
2024-03-23,3.593167204659334,23110.6,185.0,79.25,3.6242477579417076,-0.7810561756285916,-7.372133280988569,Saturday,12,3,0,0,0
2024-03-24,3.7051196083674434,24308.5,194.0,79.25,3.6332536857321465,3.1157025913778336,-4.4200632844675685,Sunday,12,3,0,0,0
2024-03-25,3.6578985437174847,25853.5,200.0,79.25,3.639260559515154,-1.2744815185808611,-4.7019025120921825,Monday,13,3,0,0,0
2024-03-26,3.6103811935336614,23221.800000000003,187.0,79.25,3.6441034203206066,-1.2990341207094303,-6.584342055908476,Tuesday,13,3,0,0,0
2024-03-27,3.6839666728728355,21484.0,166.0,79.25,3.6440755819115265,2.03816371165928,-4.664055916227461,Wednesday,13,3,0,0,0
2024-03-28,3.63906393550808,23184.300000000003,185.0,79.25,3.6444357062778754,-1.2188692610983765,-5.2304277332123394,Thursday,13,3,0,0,0
2024-03-29,3.613855519713604,20894.2,161.0,79.25,3.643350382624635,-0.6927170349634526,-6.442250584159536,Friday,13,3,0,0,0
