order_date,arrival_date,dc_id,sku,pack_type,manufacturer_id,pallets_ordered,lead_time_days
2022-05-22,2022-05-25,FAC00027,RE-004,Carton,MFG-006,1,3
2022-05-31,2022-06-03,FAC00027,RE-004,Carton,MFG-006,13,3
2022-06-01,2022-06-04,FAC00027,RE-004,Carton,MFG-006,1,3
2022-06-02,2022-06-05,FAC00027,RE-004,Carton,MFG-006,1,3
2022-06-21,2022-06-24,FAC00027,RE-004,Carton,MFG-006,13,3
2022-06-23,2022-06-26,FAC00027,RE-004,Carton,MFG-006,2,3
2022-07-09,2022-07-12,FAC00027,RE-004,Carton,MFG-006,13,3
2022-07-11,2022-07-14,FAC00027,RE-004,Carton,MFG-006,1,3
2022-07-24,2022-07-27,FAC00027,RE-004,Carton,MFG-006,13,3
2022-07-25,2022-07-28,FAC00027,RE-004,Carton,MFG-006,1,3
2022-08-08,2022-08-11,FAC00027,RE-004,Carton,MFG-006,13,3
2022-08-09,2022-08-12,FAC00027,RE-004,Carton,MFG-006,2,3
2022-08-10,2022-08-13,FAC00027,RE-004,Carton,MFG-006,2,3
2022-08-22,2022-08-25,FAC00027,RE-004,Carton,MFG-006,13,3
2022-08-24,2022-08-27,FAC00027,RE-004,Carton,MFG-006,1,3
2022-09-06,2022-09-09,FAC00027,RE-004,Carton,MFG-006,13,3
2022-09-07,2022-09-10,FAC00027,RE-004,Carton,MFG-006,2,3
2022-09-08,2022-09-11,FAC00027,RE-004,Carton,MFG-006,2,3
2022-09-21,2022-09-24,FAC00027,RE-004,Carton,MFG-006,14,3
2022-09-23,2022-09-26,FAC00027,RE-004,Carton,MFG-006,2,3
2022-10-11,2022-10-14,FAC00027,RE-004,Carton,MFG-006,13,3
2022-10-13,2022-10-16,FAC00027,RE-004,Carton,MFG-006,1,3
2022-10-27,2022-10-30,FAC00027,RE-004,Carton,MFG-006,13,3
2022-10-28,2022-10-31,FAC00027,RE-004,Carton,MFG-006,2,3
2022-10-29,2022-11-01,FAC00027,RE-004,Carton,MFG-006,2,3
2022-11-10,2022-11-13,FAC00027,RE-004,Carton,MFG-006,13,3
2022-11-12,2022-11-15,FAC00027,RE-004,Carton,MFG-006,2,3
2022-11-29,2022-12-02,FAC00027,RE-004,Carton,MFG-006,13,3
2022-12-01,2022-12-04,FAC00027,RE-004,Carton,MFG-006,2,3
2022-12-19,2022-12-22,FAC00027,RE-004,Carton,MFG-006,13,3
2022-12-20,2022-12-23,FAC00027,RE-004,Carton,MFG-006,2,3
2022-12-21,2022-12-24,FAC00027,RE-004,Carton,MFG-006,1,3
2023-01-02,2023-01-05,FAC00027,RE-004,Carton,MFG-006,13,3
2023-01-03,2023-01-06,FAC00027,RE-004,Carton,MFG-006,3,3
2023-01-04,2023-01-07,FAC00027,RE-004,Carton,MFG-006,1,3
2023-01-22,2023-01-25,FAC00027,RE-004,Carton,MFG-006,13,3
2023-01-23,2023-01-26,FAC00027,RE-004,Carton,MFG-006,1,3
2023-01-24,2023-01-27,FAC00027,RE-004,Carton,MFG-006,1,3
2023-02-04,2023-02-07,FAC00027,RE-004,Carton,MFG-006,13,3
2023-02-05,2023-02-08,FAC00027,RE-004,Carton,MFG-006,1,3
2023-02-06,2023-02-09,FAC00027,RE-004,Carton,MFG-006,1,3
2023-02-18,2023-02-21,FAC00027,RE-004,Carton,MFG-006,13,3
2023-02-20,2023-02-23,FAC00027,RE-004,Carton,MFG-006,1,3
2023-03-04,2023-03-07,FAC00027,RE-004,Carton,MFG-006,13,3
2023-03-17,2023-03-20,FAC00027,RE-004,Carton,MFG-006,13,3
2023-03-18,2023-03-21,FAC00027,RE-004,Carton,MFG-006,1,3
2023-03-19,2023-03-22,FAC00027,RE-004,Carton,MFG-006,1,3
2023-04-10,2023-04-13,FAC00027,RE-004,Carton,MFG-006,13,3
2023-04-12,2023-04-15,FAC00027,RE-004,Carton,MFG-006,1,3
2023-04-24,2023-04-27,FAC00027,RE-004,Carton,MFG-006,14,3
2023-04-26,2023-04-29,FAC00027,RE-004,Carton,MFG-006,1,3
2023-05-14,2023-05-17,FAC00027,RE-004,Carton,MFG-006,14,3
2023-05-15,2023-05-18,FAC00027,RE-004,Carton,MFG-006,2,3
2023-05-16,2023-05-19,FAC00027,RE-004,Carton,MFG-006,1,3
2023-05-28,2023-05-31,FAC00027,RE-004,Carton,MFG-006,13,3
2023-06-08,2023-06-11,FAC00027,RE-004,Carton,MFG-006,13,3
2023-06-22,2023-06-25,FAC00027,RE-004,Carton,MFG-006,13,3
2023-06-23,2023-06-26,FAC00027,RE-004,Carton,MFG-006,1,3
2023-06-24,2023-06-27,FAC00027,RE-004,Carton,MFG-006,2,3
2023-07-07,2023-07-10,FAC00027,RE-004,Carton,MFG-006,13,3
2023-07-08,2023-07-11,FAC00027,RE-004,Carton,MFG-006,2,3
2023-07-28,2023-07-31,FAC00027,RE-004,Carton,MFG-006,13,3
2023-07-29,2023-08-01,FAC00027,RE-004,Carton,MFG-006,1,3
2023-08-21,2023-08-24,FAC00027,RE-004,Carton,MFG-006,13,3
2023-08-22,2023-08-25,FAC00027,RE-004,Carton,MFG-006,1,3
2023-08-23,2023-08-26,FAC00027,RE-004,Carton,MFG-006,2,3
2023-09-01,2023-09-04,FAC00027,RE-004,Carton,MFG-006,14,3
2023-09-02,2023-09-05,FAC00027,RE-004,Carton,MFG-006,1,3
2023-09-18,2023-09-21,FAC00027,RE-004,Carton,MFG-006,13,3
2023-10-04,2023-10-07,FAC00027,RE-004,Carton,MFG-006,13,3
2023-10-05,2023-10-08,FAC00027,RE-004,Carton,MFG-006,1,3
2023-10-20,2023-10-23,FAC00027,RE-004,Carton,MFG-006,13,3
2023-11-10,2023-11-13,FAC00027,RE-004,Carton,MFG-006,13,3
2023-11-11,2023-11-14,FAC00027,RE-004,Carton,MFG-006,2,3
2023-11-12,2023-11-15,FAC00027,RE-004,Carton,MFG-006,2,3
2023-11-25,2023-11-28,FAC00027,RE-004,Carton,MFG-006,13,3
2023-11-27,2023-11-30,FAC00027,RE-004,Carton,MFG-006,1,3
2023-12-07,2023-12-10,FAC00027,RE-004,Carton,MFG-006,13,3
2023-12-08,2023-12-11,FAC00027,RE-004,Carton,MFG-006,1,3
2023-12-09,2023-12-12,FAC00027,RE-004,Carton,MFG-006,3,3
2023-12-21,2023-12-24,FAC00027,RE-004,Carton,MFG-006,13,3
2023-12-23,2023-12-26,FAC00027,RE-004,Carton,MFG-006,3,3
2024-01-03,2024-01-06,FAC00027,RE-004,Carton,MFG-006,13,3
2024-01-20,2024-01-23,FAC00027,RE-004,Carton,MFG-006,13,3
2024-02-04,2024-02-07,FAC00027,RE-004,Carton,MFG-006,13,3
2024-02-05,2024-02-08,FAC00027,RE-004,Carton,MFG-006,2,3
2024-02-16,2024-02-19,FAC00027,RE-004,Carton,MFG-006,14,3
2024-02-18,2024-02-21,FAC00027,RE-004,Carton,MFG-006,1,3
2024-03-04,2024-03-07,FAC00027,RE-004,Carton,MFG-006,13,3
2024-03-05,2024-03-08,FAC00027,RE-004,Carton,MFG-006,2,3
2024-03-06,2024-03-09,FAC00027,RE-004,Carton,MFG-006,1,3
2024-03-18,2024-03-21,FAC00027,RE-004,Carton,MFG-006,13,3
2024-03-19,2024-03-22,FAC00027,RE-004,Carton,MFG-006,2,3
2024-04-07,2024-04-10,FAC00027,RE-004,Carton,MFG-006,13,3
2024-04-21,2024-04-24,FAC00027,RE-004,Carton,MFG-006,13,3
2024-04-22,2024-04-25,FAC00027,RE-004,Carton,MFG-006,2,3
2024-05-01,2024-05-04,FAC00027,RE-004,Carton,MFG-006,13,3
2024-05-03,2024-05-06,FAC00027,RE-004,Carton,MFG-006,2,3
2024-05-21,2024-05-24,FAC00027,RE-004,Carton,MFG-006,13,3
2024-05-22,2024-05-25,FAC00027,RE-004,Carton,MFG-006,1,3
2024-06-03,2024-06-06,FAC00027,RE-004,Carton,MFG-006,13,3
2024-06-04,2024-06-07,FAC00027,RE-004,Carton,MFG-006,1,3
2024-06-22,2024-06-25,FAC00027,RE-004,Carton,MFG-006,13,3
2024-06-23,2024-06-26,FAC00027,RE-004,Carton,MFG-006,1,3
2024-07-22,2024-07-25,FAC00027,RE-004,Carton,MFG-006,13,3
2024-07-24,2024-07-27,FAC00027,RE-004,Carton,MFG-006,1,3
2024-08-08,2024-08-11,FAC00027,RE-004,Carton,MFG-006,13,3
2024-08-09,2024-08-12,FAC00027,RE-004,Carton,MFG-006,1,3
2024-08-10,2024-08-13,FAC00027,RE-004,Carton,MFG-006,1,3
2024-08-29,2024-09-01,FAC00027,RE-004,Carton,MFG-006,13,3
2024-08-30,2024-09-02,FAC00027,RE-004,Carton,MFG-006,1,3
2024-09-08,2024-09-11,FAC00027,RE-004,Carton,MFG-006,13,3
2024-09-09,2024-09-12,FAC00027,RE-004,Carton,MFG-006,2,3
2024-09-10,2024-09-13,FAC00027,RE-004,Carton,MFG-006,2,3
2024-09-26,2024-09-29,FAC00027,RE-004,Carton,MFG-006,14,3
2024-09-28,2024-10-01,FAC00027,RE-004,Carton,MFG-006,2,3
2024-10-11,2024-10-14,FAC00027,RE-004,Carton,MFG-006,13,3
2024-10-28,2024-10-31,FAC00027,RE-004,Carton,MFG-006,13,3
2024-10-29,2024-11-01,FAC00027,RE-004,Carton,MFG-006,1,3
2024-10-30,2024-11-02,FAC00027,RE-004,Carton,MFG-006,1,3
2024-11-13,2024-11-16,FAC00027,RE-004,Carton,MFG-006,13,3
2024-11-15,2024-11-18,FAC00027,RE-004,Carton,MFG-006,1,3
2024-12-02,2024-12-05,FAC00027,RE-004,Carton,MFG-006,13,3
2024-12-03,2024-12-06,FAC00027,RE-004,Carton,MFG-006,1,3
2024-12-04,2024-12-07,FAC00027,RE-004,Carton,MFG-006,1,3
2024-12-19,2024-12-22,FAC00027,RE-004,Carton,MFG-006,13,3
2024-12-20,2024-12-23,FAC00027,RE-004,Carton,MFG-006,2,3
2024-12-21,2024-12-24,FAC00027,RE-004,Carton,MFG-006,1,3
2022-04-27,2022-04-30,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-04-29,2022-05-02,FAC00027,RE-004,Multipack,MFG-006,2,3
2022-05-14,2022-05-17,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-05-15,2022-05-18,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-05-16,2022-05-19,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-05-27,2022-05-30,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-05-28,2022-05-31,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-06-16,2022-06-19,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-06-18,2022-06-21,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-07-03,2022-07-06,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-07-04,2022-07-07,FAC00027,RE-004,Multipack,MFG-006,2,3
2022-07-18,2022-07-21,FAC00027,RE-004,Multipack,MFG-006,13,3
2022-07-19,2022-07-22,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-07-20,2022-07-23,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-08-01,2022-08-04,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-08-02,2022-08-05,FAC00027,RE-004,Multipack,MFG-006,2,3
2022-08-03,2022-08-06,FAC00027,RE-004,Multipack,MFG-006,2,3
2022-08-21,2022-08-24,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-08-22,2022-08-25,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-08-23,2022-08-26,FAC00027,RE-004,Multipack,MFG-006,3,3
2022-09-03,2022-09-06,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-09-04,2022-09-07,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-09-23,2022-09-26,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-09-25,2022-09-28,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-10-08,2022-10-11,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-10-09,2022-10-12,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-10-10,2022-10-13,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-10-22,2022-10-25,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-10-23,2022-10-26,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-10-24,2022-10-27,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-11-07,2022-11-10,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-11-08,2022-11-11,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-11-09,2022-11-12,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-11-26,2022-11-29,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-11-27,2022-11-30,FAC00027,RE-004,Multipack,MFG-006,2,3
2022-11-28,2022-12-01,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-12-10,2022-12-13,FAC00027,RE-004,Multipack,MFG-006,11,3
2022-12-12,2022-12-15,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-12-30,2023-01-02,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-01-01,2023-01-04,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-01-21,2023-01-24,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-01-22,2023-01-25,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-02-06,2023-02-09,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-02-08,2023-02-11,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-02-18,2023-02-21,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-02-19,2023-02-22,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-02-20,2023-02-23,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-03-06,2023-03-09,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-03-07,2023-03-10,FAC00027,RE-004,Multipack,MFG-006,3,3
2023-03-08,2023-03-11,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-03-21,2023-03-24,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-03-31,2023-04-03,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-04-02,2023-04-05,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-04-16,2023-04-19,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-04-17,2023-04-20,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-04-18,2023-04-21,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-04-25,2023-04-28,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-05-09,2023-05-12,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-05-10,2023-05-13,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-05-29,2023-06-01,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-05-30,2023-06-02,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-06-20,2023-06-23,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-06-21,2023-06-24,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-06-22,2023-06-25,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-07-08,2023-07-11,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-07-09,2023-07-12,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-07-10,2023-07-13,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-07-19,2023-07-22,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-07-20,2023-07-23,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-08-03,2023-08-06,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-08-04,2023-08-07,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-08-16,2023-08-19,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-08-18,2023-08-21,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-09-06,2023-09-09,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-09-08,2023-09-11,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-09-22,2023-09-25,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-10-06,2023-10-09,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-10-22,2023-10-25,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-10-23,2023-10-26,FAC00027,RE-004,Multipack,MFG-006,2,3
2023-11-02,2023-11-05,FAC00027,RE-004,Multipack,MFG-006,12,3
2023-11-03,2023-11-06,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-11-04,2023-11-07,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-11-19,2023-11-22,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-11-20,2023-11-23,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-11-21,2023-11-24,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-12-06,2023-12-09,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-12-07,2023-12-10,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-12-27,2023-12-30,FAC00027,RE-004,Multipack,MFG-006,11,3
2023-12-28,2023-12-31,FAC00027,RE-004,Multipack,MFG-006,1,3
2023-12-29,2024-01-01,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-01-17,2024-01-20,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-01-19,2024-01-22,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-02-04,2024-02-07,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-02-06,2024-02-09,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-02-27,2024-03-01,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-02-28,2024-03-02,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-02-29,2024-03-03,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-03-17,2024-03-20,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-03-19,2024-03-22,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-03-29,2024-04-01,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-03-30,2024-04-02,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-03-31,2024-04-03,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-04-13,2024-04-16,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-05-07,2024-05-10,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-05-08,2024-05-11,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-05-09,2024-05-12,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-05-28,2024-05-31,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-05-30,2024-06-02,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-06-11,2024-06-14,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-06-12,2024-06-15,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-06-13,2024-06-16,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-06-25,2024-06-28,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-06-26,2024-06-29,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-06-27,2024-06-30,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-07-13,2024-07-16,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-07-15,2024-07-18,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-07-22,2024-07-25,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-07-23,2024-07-26,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-07-24,2024-07-27,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-08-03,2024-08-06,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-08-04,2024-08-07,FAC00027,RE-004,Multipack,MFG-006,3,3
2024-08-17,2024-08-20,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-08-19,2024-08-22,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-08-31,2024-09-03,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-09-01,2024-09-04,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-09-02,2024-09-05,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-09-17,2024-09-20,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-09-19,2024-09-22,FAC00027,RE-004,Multipack,MFG-006,2,3
2024-10-02,2024-10-05,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-10-04,2024-10-07,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-10-18,2024-10-21,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-10-20,2024-10-23,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-11-02,2024-11-05,FAC00027,RE-004,Multipack,MFG-006,12,3
2024-11-17,2024-11-20,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-11-19,2024-11-22,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-12-07,2024-12-10,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-12-09,2024-12-12,FAC00027,RE-004,Multipack,MFG-006,1,3
2024-12-18,2024-12-21,FAC00027,RE-004,Multipack,MFG-006,11,3
2024-12-19,2024-12-22,FAC00027,RE-004,Multipack,MFG-006,1,3
2022-05-02,2022-05-05,FAC00027,RE-004,Single,MFG-006,16,3
2022-05-03,2022-05-06,FAC00027,RE-004,Single,MFG-006,3,3
2022-05-14,2022-05-17,FAC00027,RE-004,Single,MFG-006,15,3
2022-05-15,2022-05-18,FAC00027,RE-004,Single,MFG-006,1,3
2022-05-16,2022-05-19,FAC00027,RE-004,Single,MFG-006,1,3
2022-06-01,2022-06-04,FAC00027,RE-004,Single,MFG-006,15,3
2022-06-03,2022-06-06,FAC00027,RE-004,Single,MFG-006,1,3
2022-06-14,2022-06-17,FAC00027,RE-004,Single,MFG-006,18,3
2022-06-16,2022-06-19,FAC00027,RE-004,Single,MFG-006,2,3
2022-06-29,2022-07-02,FAC00027,RE-004,Single,MFG-006,16,3
2022-07-01,2022-07-04,FAC00027,RE-004,Single,MFG-006,2,3
2022-07-13,2022-07-16,FAC00027,RE-004,Single,MFG-006,15,3
2022-07-14,2022-07-17,FAC00027,RE-004,Single,MFG-006,4,3
2022-08-03,2022-08-06,FAC00027,RE-004,Single,MFG-006,15,3
2022-08-19,2022-08-22,FAC00027,RE-004,Single,MFG-006,16,3
2022-08-20,2022-08-23,FAC00027,RE-004,Single,MFG-006,3,3
2022-09-07,2022-09-10,FAC00027,RE-004,Single,MFG-006,16,3
2022-09-15,2022-09-18,FAC00027,RE-004,Single,MFG-006,16,3
2022-09-16,2022-09-19,FAC00027,RE-004,Single,MFG-006,1,3
2022-10-01,2022-10-04,FAC00027,RE-004,Single,MFG-006,15,3
2022-10-02,2022-10-05,FAC00027,RE-004,Single,MFG-006,1,3
2022-10-03,2022-10-06,FAC00027,RE-004,Single,MFG-006,1,3
2022-10-16,2022-10-19,FAC00027,RE-004,Single,MFG-006,15,3
2022-10-17,2022-10-20,FAC00027,RE-004,Single,MFG-006,2,3
2022-11-01,2022-11-04,FAC00027,RE-004,Single,MFG-006,15,3
2022-11-03,2022-11-06,FAC00027,RE-004,Single,MFG-006,1,3
2022-11-14,2022-11-17,FAC00027,RE-004,Single,MFG-006,16,3
2022-11-15,2022-11-18,FAC00027,RE-004,Single,MFG-006,2,3
2022-11-16,2022-11-19,FAC00027,RE-004,Single,MFG-006,1,3
2022-12-02,2022-12-05,FAC00027,RE-004,Single,MFG-006,15,3
2022-12-03,2022-12-06,FAC00027,RE-004,Single,MFG-006,1,3
2022-12-04,2022-12-07,FAC00027,RE-004,Single,MFG-006,2,3
2022-12-13,2022-12-16,FAC00027,RE-004,Single,MFG-006,16,3
2022-12-14,2022-12-17,FAC00027,RE-004,Single,MFG-006,1,3
2022-12-15,2022-12-18,FAC00027,RE-004,Single,MFG-006,1,3
2022-12-27,2022-12-30,FAC00027,RE-004,Single,MFG-006,17,3
2022-12-29,2023-01-01,FAC00027,RE-004,Single,MFG-006,4,3
2023-01-13,2023-01-16,FAC00027,RE-004,Single,MFG-006,15,3
2023-01-14,2023-01-17,FAC00027,RE-004,Single,MFG-006,2,3
2023-01-15,2023-01-18,FAC00027,RE-004,Single,MFG-006,1,3
2023-01-28,2023-01-31,FAC00027,RE-004,Single,MFG-006,15,3
2023-01-30,2023-02-02,FAC00027,RE-004,Single,MFG-006,2,3
2023-02-12,2023-02-15,FAC00027,RE-004,Single,MFG-006,16,3
2023-02-28,2023-03-03,FAC00027,RE-004,Single,MFG-006,15,3
2023-03-01,2023-03-04,FAC00027,RE-004,Single,MFG-006,1,3
2023-03-18,2023-03-21,FAC00027,RE-004,Single,MFG-006,15,3
2023-03-31,2023-04-03,FAC00027,RE-004,Single,MFG-006,15,3
2023-04-01,2023-04-04,FAC00027,RE-004,Single,MFG-006,2,3
2023-04-02,2023-04-05,FAC00027,RE-004,Single,MFG-006,2,3
2023-04-16,2023-04-19,FAC00027,RE-004,Single,MFG-006,15,3
2023-04-17,2023-04-20,FAC00027,RE-004,Single,MFG-006,1,3
2023-04-30,2023-05-03,FAC00027,RE-004,Single,MFG-006,17,3
2023-05-12,2023-05-15,FAC00027,RE-004,Single,MFG-006,15,3
2023-05-30,2023-06-02,FAC00027,RE-004,Single,MFG-006,15,3
2023-06-01,2023-06-04,FAC00027,RE-004,Single,MFG-006,2,3
2023-06-22,2023-06-25,FAC00027,RE-004,Single,MFG-006,15,3
2023-06-23,2023-06-26,FAC00027,RE-004,Single,MFG-006,1,3
2023-07-09,2023-07-12,FAC00027,RE-004,Single,MFG-006,15,3
2023-07-11,2023-07-14,FAC00027,RE-004,Single,MFG-006,3,3
2023-07-24,2023-07-27,FAC00027,RE-004,Single,MFG-006,17,3
2023-07-25,2023-07-28,FAC00027,RE-004,Single,MFG-006,1,3
2023-08-05,2023-08-08,FAC00027,RE-004,Single,MFG-006,15,3
2023-08-06,2023-08-09,FAC00027,RE-004,Single,MFG-006,1,3
2023-08-07,2023-08-10,FAC00027,RE-004,Single,MFG-006,2,3
2023-08-19,2023-08-22,FAC00027,RE-004,Single,MFG-006,15,3
2023-08-20,2023-08-23,FAC00027,RE-004,Single,MFG-006,1,3
2023-08-21,2023-08-24,FAC00027,RE-004,Single,MFG-006,1,3
2023-09-05,2023-09-08,FAC00027,RE-004,Single,MFG-006,16,3
2023-09-06,2023-09-09,FAC00027,RE-004,Single,MFG-006,2,3
2023-09-07,2023-09-10,FAC00027,RE-004,Single,MFG-006,2,3
2023-09-19,2023-09-22,FAC00027,RE-004,Single,MFG-006,16,3
2023-10-03,2023-10-06,FAC00027,RE-004,Single,MFG-006,15,3
2023-10-04,2023-10-07,FAC00027,RE-004,Single,MFG-006,1,3
2023-10-13,2023-10-16,FAC00027,RE-004,Single,MFG-006,18,3
2023-10-14,2023-10-17,FAC00027,RE-004,Single,MFG-006,1,3
2023-10-28,2023-10-31,FAC00027,RE-004,Single,MFG-006,16,3
2023-10-29,2023-11-01,FAC00027,RE-004,Single,MFG-006,1,3
2023-10-30,2023-11-02,FAC00027,RE-004,Single,MFG-006,2,3
2023-11-13,2023-11-16,FAC00027,RE-004,Single,MFG-006,16,3
2023-11-30,2023-12-03,FAC00027,RE-004,Single,MFG-006,16,3
2023-12-02,2023-12-05,FAC00027,RE-004,Single,MFG-006,1,3
2023-12-19,2023-12-22,FAC00027,RE-004,Single,MFG-006,16,3
2023-12-21,2023-12-24,FAC00027,RE-004,Single,MFG-006,3,3
2024-01-04,2024-01-07,FAC00027,RE-004,Single,MFG-006,16,3
2024-01-05,2024-01-08,FAC00027,RE-004,Single,MFG-006,2,3
2024-01-06,2024-01-09,FAC00027,RE-004,Single,MFG-006,2,3
2024-01-20,2024-01-23,FAC00027,RE-004,Single,MFG-006,15,3
2024-02-03,2024-02-06,FAC00027,RE-004,Single,MFG-006,15,3
2024-02-04,2024-02-07,FAC00027,RE-004,Single,MFG-006,1,3
